st_id,pr_sku_id,date,pr_sales_type_id,pr_sales_in_units,pr_promo_sales_in_units,pr_sales_in_rub,pr_promo_sales_in_rub
c81e728d9d4c2f636f067f89cc14862c,ebef63de0e8fe04e0d681a25face55c9,2023-03-29,1,4.0,4.0,334.0,334.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,62d4af457ba2540ce0898a211c0cd17a,2023-03-13,1,1.0,1.0,14.0,14.0
c81e728d9d4c2f636f067f89cc14862c,dadedf5a68c5640f8b838908f643ad1d,2023-02-23,0,36.0,0.0,1799.0,0.0
c81e728d9d4c2f636f067f89cc14862c,3dc33d905fb8ed2c1a77da9336227cd3,2022-10-03,0,1.0,0.0,65.0,0.0
1ecfb463472ec9115b10c292ef8bc986,f037731b0a846febacba119990ecf11f,2022-09-13,1,2.0,2.0,128.0,128.0
c81e728d9d4c2f636f067f89cc14862c,3ec555b97322f2625fd6fc1b54a0b1de,2023-05-02,0,1.0,0.0,129.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,9fafa622a1f0dbc2bee82d3ac129ea6f,2022-12-28,0,1.0,0.0,20.0,0.0
1ecfb463472ec9115b10c292ef8bc986,6d63950eefb7398e367cb03a3539dd49,2022-10-16,1,4.0,4.0,96.0,96.0
42a0e188f5033bc65bf8d78622277c4e,b43e19936412e99b8efd1f9061d3f3c7,2023-05-03,1,1.0,1.0,45.0,45.0
16a5cdae362b8d27a1d8f8c7b78b4330,44eaebd63494d44690fa98670e667b22,2022-08-06,0,3.0,0.0,147.0,0.0
c81e728d9d4c2f636f067f89cc14862c,8e5ca9cd7f8d960d13d5d91612453da9,2022-08-12,1,5.0,5.0,507.0,507.0
16a5cdae362b8d27a1d8f8c7b78b4330,54cc81ad9eadc5ccde13e001ddfa3eb1,2023-03-11,0,31.0,0.0,6394.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d22bb534b7964c0cafab6aab1995f000,2022-11-17,1,4.0,4.0,223.0,223.0
16a5cdae362b8d27a1d8f8c7b78b4330,5a106bc85bf017f97a9afcda66b93f01,2023-05-14,0,3.0,0.0,441.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,58ebafabd92e2e3a80d86b7bb7e88eda,2022-10-10,1,2.0,2.0,337.0,337.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,f26a7266746690b16a77b3073651d75d,2023-03-11,0,5.0,0.0,1403.0,0.0
c81e728d9d4c2f636f067f89cc14862c,4e824a65fbd01f1708131bd247842688,2022-09-15,1,7.0,7.0,3872.0,3872.0
16a5cdae362b8d27a1d8f8c7b78b4330,ae9aebfac21c0f936c47eb52ff16c32b,2023-03-24,1,45.0,45.0,9386.0,9386.0
c81e728d9d4c2f636f067f89cc14862c,3f8abc351114632af4bc60bdc3bbe3b1,2022-09-17,0,2.0,0.0,99.0,0.0
42a0e188f5033bc65bf8d78622277c4e,90252502ab29331e94fd3113f11c58e0,2023-05-04,1,1.0,1.0,157.0,157.0
42a0e188f5033bc65bf8d78622277c4e,1a0f36f6e92560bcae205b6c32cc033f,2022-08-25,0,17.0,0.0,550.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,2e463fcb1369be4d5dfbe87e04f60df2,2023-02-17,1,3.0,3.0,305.0,305.0
c81e728d9d4c2f636f067f89cc14862c,934b890ffd6d0ba2a70f784634559afe,2022-12-15,1,2.0,2.0,416.0,416.0
f7e6c85504ce6e82442c770f7c8606f0,5a106bc85bf017f97a9afcda66b93f01,2023-01-30,1,0.0,0.0,62.0,62.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,592ce64f80d8d1051d8ade3b002309e0,2022-11-28,0,1.0,0.0,85.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,5a106bc85bf017f97a9afcda66b93f01,2023-06-21,0,2.0,0.0,347.0,0.0
42a0e188f5033bc65bf8d78622277c4e,3c6d5538de13300a189c89d4f1e18624,2023-03-29,0,1.0,0.0,363.0,0.0
42a0e188f5033bc65bf8d78622277c4e,e9397d3a0170e180e934044c6d26d594,2022-10-20,0,0.0,0.0,36.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,c3f196f1d015387cbc3c8ea7dc7f5090,2022-09-28,0,1.0,0.0,184.0,0.0
c81e728d9d4c2f636f067f89cc14862c,1ed7d2ba2413e16205063b4029038486,2023-03-07,1,2.0,2.0,331.0,331.0
53e19f3dbb211f20b20b45668303c1b6,c7e043e0f743476582f79ba27ba3c51f,2023-07-09,0,3.0,0.0,49.0,0.0
42a0e188f5033bc65bf8d78622277c4e,0e497d3dfb10dc402fbe06de4e0bb233,2023-07-07,0,2.0,0.0,322.0,0.0
c81e728d9d4c2f636f067f89cc14862c,bf7e8619d57ec826dda88e8687655c3b,2022-11-07,0,6.0,0.0,897.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,c4a665596d4f67cecb7542c9fad407ee,2022-08-17,0,20.0,0.0,2560.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d362736d288d6997016766bfdf846693,2023-05-13,0,2.0,0.0,265.0,0.0
c81e728d9d4c2f636f067f89cc14862c,fc6f1150523e511c04221a3073d2357a,2022-08-28,0,1.0,0.0,247.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,30673edfc8f546e3554480daa64342a2,2023-04-05,1,1.0,1.0,83.0,83.0
1ecfb463472ec9115b10c292ef8bc986,3474f0e025c7deb7e127a35763bc5512,2023-05-15,0,1.0,0.0,15.0,0.0
42a0e188f5033bc65bf8d78622277c4e,68f441429e73dbd33b81f95da31576e9,2022-11-25,0,2.0,0.0,98.0,0.0
42a0e188f5033bc65bf8d78622277c4e,ced0c1a84924c982a6403870c54b99ca,2023-02-04,1,182.0,182.0,4438.0,4438.0
f7e6c85504ce6e82442c770f7c8606f0,eb341a778d385ad6ebe16e90efb48c08,2023-07-10,0,1.0,0.0,359.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,b7e2077a3d7fa0d30e0eb5ec7fa349e8,2023-03-13,1,8.0,8.0,1779.0,1779.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,8f8735ac8b4195951bb460f925a16520,2023-07-18,0,11.0,0.0,108.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,ced0c1a84924c982a6403870c54b99ca,2022-10-15,0,106.0,0.0,3381.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,edaab5209d66e9634a79a8f23fb55bab,2022-10-22,0,2.0,0.0,741.0,0.0
1ecfb463472ec9115b10c292ef8bc986,daa95fec53e0f1fa1fe0ad5288817b7e,2022-10-03,1,1.0,1.0,43.0,43.0
c81e728d9d4c2f636f067f89cc14862c,88cfc74af34cd4162be8bc9bb6950c89,2023-02-15,1,3.0,3.0,287.0,287.0
42a0e188f5033bc65bf8d78622277c4e,62eac394c4cea739c250bfdfed419269,2022-11-17,0,7.0,0.0,242.0,0.0
c81e728d9d4c2f636f067f89cc14862c,c8bd18ea08d2f47cb0a7992f11ada9de,2022-09-05,0,2.0,0.0,434.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,e4522fed8db6c62127eedea2fe1634bd,2023-01-09,0,4.0,0.0,196.0,0.0
1ecfb463472ec9115b10c292ef8bc986,6a1b4d78c635b20abadd968877e364b5,2023-03-13,1,1.0,1.0,64.0,64.0
16a5cdae362b8d27a1d8f8c7b78b4330,ee441af33a59b66a2026b029a24f269a,2023-05-05,1,91.0,91.0,7817.0,7817.0
c81e728d9d4c2f636f067f89cc14862c,2d5d5ab212f4c4e7498f31ca7d77edbd,2023-01-02,0,1.0,0.0,251.0,0.0
c81e728d9d4c2f636f067f89cc14862c,525054066e1d6e94a6ad56078f4b212d,2022-11-29,0,6.0,0.0,792.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,194adbcaa46104c43d41ad4f23c18407,2022-10-09,0,8.0,0.0,294.0,0.0
c81e728d9d4c2f636f067f89cc14862c,b77bf3cb7967619f5b3d226d63dae631,2023-05-17,0,4.0,0.0,562.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,e983f56659b43d6691446b013c0b9ef1,2022-12-01,1,2.0,2.0,170.0,170.0
16a5cdae362b8d27a1d8f8c7b78b4330,7454973f4428e8a3426bb3c01e007104,2023-03-23,0,1.0,0.0,33.0,0.0
42a0e188f5033bc65bf8d78622277c4e,39ecb7001809227239597b15023d2116,2022-10-22,1,4.0,4.0,603.0,603.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,fe998b49c41c4208c968bce204fa1cbb,2022-08-07,1,3.0,3.0,547.0,547.0
c81e728d9d4c2f636f067f89cc14862c,8cc3c766285e320aef48183a4bbe22d1,2023-02-09,0,13.0,0.0,576.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,e18afd243d50032a8a36e3f1d5d99d53,2023-03-19,1,5.0,5.0,355.0,355.0
f7e6c85504ce6e82442c770f7c8606f0,3ea981e7588500b228f84a69007ddd07,2023-03-27,0,2.0,0.0,284.0,0.0
c81e728d9d4c2f636f067f89cc14862c,5ca106c323e777ec8b42dbbab099932c,2023-03-24,1,3.0,3.0,143.0,143.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e18afd243d50032a8a36e3f1d5d99d53,2023-05-10,0,6.0,0.0,536.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,b0bae916aa9ae17dfb7ad7ec469345fd,2022-12-04,1,1.0,1.0,31.0,31.0
1ecfb463472ec9115b10c292ef8bc986,5741d9a2f5398fea6bbe01e2eea4a0c5,2022-11-05,0,1.0,0.0,358.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,fe50ae64d08d4f8245aaabc55d1baf79,2023-02-18,1,2.0,2.0,258.0,258.0
c81e728d9d4c2f636f067f89cc14862c,5b146d93f822459260216df28e572eca,2023-07-10,0,2.0,0.0,605.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,3d3e83a9b78957e45c94dd862eb0bc43,2023-04-14,0,6.0,0.0,171.0,0.0
42a0e188f5033bc65bf8d78622277c4e,55969a1f5fb756fe6c54ef9fc6361551,2023-03-01,1,0.0,0.0,23.0,23.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,9a3e6ab0f0e9396f7af956fe6e45b407,2023-01-13,0,5.0,0.0,145.0,0.0
1ecfb463472ec9115b10c292ef8bc986,062aaeb24e661688e2703821f368a258,2023-05-17,1,1.0,1.0,52.0,52.0
c81e728d9d4c2f636f067f89cc14862c,6e5d274636cdf86dabee3f8658794d54,2023-01-03,0,4.0,0.0,225.0,0.0
42a0e188f5033bc65bf8d78622277c4e,82704fa1c2dbdb928bf4eed0667260dd,2022-10-27,0,3.0,0.0,343.0,0.0
1ecfb463472ec9115b10c292ef8bc986,9046d9f5aa97496b5347442df0ebc31e,2022-09-18,1,1.0,1.0,122.0,122.0
c81e728d9d4c2f636f067f89cc14862c,68fe6e93944b69dea947fcf9a7ac2f97,2023-07-08,1,1.0,1.0,61.0,61.0
16a5cdae362b8d27a1d8f8c7b78b4330,d30eea686dd9375430858468d5aa8824,2023-06-11,0,1.0,0.0,120.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,f2b236a9963f0c3692f1f8aed692a816,2023-06-01,0,1.0,0.0,250.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,a4680e47cdf0ef37aeb19717a9d1968c,2022-11-10,1,0.0,0.0,71.0,71.0
42a0e188f5033bc65bf8d78622277c4e,592ce64f80d8d1051d8ade3b002309e0,2023-05-21,0,3.0,0.0,360.0,0.0
42a0e188f5033bc65bf8d78622277c4e,a3f2130d312ab153ba470886115ea2ee,2022-08-24,1,10.0,10.0,1671.0,1671.0
c81e728d9d4c2f636f067f89cc14862c,d22bb534b7964c0cafab6aab1995f000,2022-12-05,0,2.0,0.0,140.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,b52d0d7b2ea2b2e89d4a2a2712e30c39,2023-05-02,0,1.0,0.0,296.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,fe50ae64d08d4f8245aaabc55d1baf79,2023-03-27,1,9.0,9.0,1182.0,1182.0
16a5cdae362b8d27a1d8f8c7b78b4330,4e824a65fbd01f1708131bd247842688,2023-06-19,0,32.0,0.0,17987.0,0.0
c81e728d9d4c2f636f067f89cc14862c,6a227fa82bc62d902f35bf4152632936,2023-03-20,1,8.0,8.0,2100.0,2100.0
16a5cdae362b8d27a1d8f8c7b78b4330,b960c6ee5b5efa12e73f810204b561a8,2022-10-01,1,1.0,1.0,55.0,55.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,3c3a1cb0ae43df1a1f0abe1fbd8e158b,2022-10-03,0,3.0,0.0,570.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d6c2e7c74cad027b49b4369a0548ddfb,2023-05-22,0,5.0,0.0,395.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,b0916e0bb2e03036d6ff111ed94a2862,2022-08-06,0,5.0,0.0,504.0,0.0
1ecfb463472ec9115b10c292ef8bc986,6515c664cc1b858a7357accc7833a451,2023-04-03,0,1.0,0.0,162.0,0.0
42a0e188f5033bc65bf8d78622277c4e,ac5e32a7c6935026790d45158890248b,2022-12-15,1,1.0,1.0,88.0,88.0
16a5cdae362b8d27a1d8f8c7b78b4330,d0b646f00033de4bd27df5d094ab358b,2023-04-10,0,1.0,0.0,88.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,74a5d20962421bf66e6a7ce6d884fbf5,2023-05-14,1,3.0,3.0,418.0,418.0
16a5cdae362b8d27a1d8f8c7b78b4330,639a51b38828b98d1f41256fb07bbc39,2023-06-25,0,35.0,0.0,6203.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,f165b731ecfaac92a2f7ba92d07ccdaa,2023-03-26,0,3.0,0.0,718.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,492f948808daf55a3f9e7ddd3694f546,2023-03-01,0,0.0,0.0,138.0,0.0
1ecfb463472ec9115b10c292ef8bc986,71548e4c1872755e6873416c2f49afe4,2023-02-13,1,1.0,1.0,51.0,51.0
16a5cdae362b8d27a1d8f8c7b78b4330,f4ecfca825c8c12b5013b899aef55eb4,2023-05-06,0,3.0,0.0,558.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,eaf90ea9a5c3866af372589e011d4242,2022-09-29,0,4.0,0.0,1294.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,d2de88fc7856a5f50c05e8d9b7a20838,2023-04-24,0,6.0,0.0,937.0,0.0
c81e728d9d4c2f636f067f89cc14862c,eaf90ea9a5c3866af372589e011d4242,2022-12-13,0,1.0,0.0,269.0,0.0
c81e728d9d4c2f636f067f89cc14862c,8820053ebb6d434015dc4141b232bb77,2023-03-24,0,5.0,0.0,1078.0,0.0
42a0e188f5033bc65bf8d78622277c4e,936b6e24820efd4384a38e7ad426b608,2023-07-02,0,1.0,0.0,205.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,68fe6e93944b69dea947fcf9a7ac2f97,2022-09-15,0,14.0,0.0,833.0,0.0
1ecfb463472ec9115b10c292ef8bc986,8cc3c766285e320aef48183a4bbe22d1,2023-05-14,1,2.0,2.0,52.0,52.0
42a0e188f5033bc65bf8d78622277c4e,a9e6d9a4ffe9ece67328c36bf09741bc,2022-12-10,1,1.0,1.0,97.0,97.0
16a5cdae362b8d27a1d8f8c7b78b4330,f94302633df506af446da1a5cbc9dd2d,2023-03-12,0,3.0,0.0,147.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,e3334f5df6c5bf053070749a5f70fbc5,2023-03-07,0,4.0,0.0,93.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,35071e7911b66b2f42bffca06f939598,2022-09-14,0,1.0,0.0,296.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,00b72c2f01a1512cbb1d3f33319bac93,2022-08-12,0,10.0,0.0,152.0,0.0
c81e728d9d4c2f636f067f89cc14862c,4ce0eb956648ab3ff6bb0afa3158cc42,2022-08-01,1,0.0,0.0,79.0,79.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,1ed7d2ba2413e16205063b4029038486,2023-01-07,1,1.0,1.0,124.0,124.0
16a5cdae362b8d27a1d8f8c7b78b4330,9b19ad7e373e94a7a2364068a39efc9c,2023-04-04,1,1.0,1.0,61.0,61.0
42a0e188f5033bc65bf8d78622277c4e,0a2090e24b6ae62b0b0fcaa67a72b5a0,2023-02-03,1,2.0,2.0,182.0,182.0
f7e6c85504ce6e82442c770f7c8606f0,0eea3206edb387a3dd1803dc60bcb6b4,2023-01-15,1,2.0,2.0,191.0,191.0
16a5cdae362b8d27a1d8f8c7b78b4330,b0bae916aa9ae17dfb7ad7ec469345fd,2022-08-31,0,3.0,0.0,97.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,32cfba8a13694631a8418e4d246e55fa,2023-02-04,1,1.0,1.0,142.0,142.0
c81e728d9d4c2f636f067f89cc14862c,d5bfeecaaa47887a4b92d17fa55c2e18,2023-04-13,0,2.0,0.0,20.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,d185c5ed37536ac0063f735f7a15dd24,2022-11-07,0,5.0,0.0,830.0,0.0
c81e728d9d4c2f636f067f89cc14862c,1edb148e94ceddc5abaa91ad4814a737,2023-07-18,0,3.0,0.0,135.0,0.0
42a0e188f5033bc65bf8d78622277c4e,fe50ae64d08d4f8245aaabc55d1baf79,2023-04-25,0,7.0,0.0,1053.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,3fc72418bc4c10fea8960aae277e4af7,2022-09-14,0,3.0,0.0,130.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,67731b6c536b98e9886698772595a486,2023-04-08,0,1.0,0.0,203.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,1d2448c22721c94bb0264cf52598522f,2023-04-12,0,6.0,0.0,57.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,db54d9d5b110c3a457bf89559b6f89a6,2022-11-24,0,3.0,0.0,113.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,4a15a652bde1a9a3ac9cb96160ff3a98,2023-06-21,1,63.0,63.0,5664.0,5664.0
c81e728d9d4c2f636f067f89cc14862c,d23f1d1cd4efe77dac5482f856a9d12d,2022-12-19,0,10.0,0.0,2503.0,0.0
1ecfb463472ec9115b10c292ef8bc986,e95b9bb287e5571345c0e94f3118d667,2022-08-14,0,8.0,0.0,589.0,0.0
c81e728d9d4c2f636f067f89cc14862c,93d8e612c5c3dd2c6ad4364e325bd68b,2022-12-20,1,2.0,2.0,207.0,207.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,433ed55e99dbd60e37ab7f291ee25770,2023-05-20,0,2.0,0.0,415.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,4d1c96d1e5434ae46286cc59c80fe542,2023-05-23,1,1.0,1.0,118.0,118.0
f7e6c85504ce6e82442c770f7c8606f0,f165b731ecfaac92a2f7ba92d07ccdaa,2023-07-10,0,0.0,0.0,136.0,0.0
c81e728d9d4c2f636f067f89cc14862c,b2592b47d3a46f07d90c3e5a9cf3acc3,2023-04-05,1,1.0,1.0,131.0,131.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,0a68dd43c227b0e66d52665d6c3ca8ba,2023-01-07,1,5.0,5.0,575.0,575.0
16a5cdae362b8d27a1d8f8c7b78b4330,0a2090e24b6ae62b0b0fcaa67a72b5a0,2023-03-10,0,1.0,0.0,176.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,f5a455e5fea834c85429331d934c40fa,2023-07-14,1,1.0,1.0,100.0,100.0
f7e6c85504ce6e82442c770f7c8606f0,c8bd18ea08d2f47cb0a7992f11ada9de,2023-05-28,0,1.0,0.0,209.0,0.0
c81e728d9d4c2f636f067f89cc14862c,984866d32efb12f24c9ec497f3fad041,2022-09-25,0,2.0,0.0,131.0,0.0
c81e728d9d4c2f636f067f89cc14862c,c7b711619071c92bef604c7ad68380dd,2023-02-02,1,1.0,1.0,107.0,107.0
c81e728d9d4c2f636f067f89cc14862c,b7e2077a3d7fa0d30e0eb5ec7fa349e8,2022-09-05,1,1.0,1.0,162.0,162.0
1ecfb463472ec9115b10c292ef8bc986,4695acecbef4734453cf9bc0be67ffe4,2023-01-27,0,3.0,0.0,477.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,c7b711619071c92bef604c7ad68380dd,2022-10-10,0,13.0,0.0,2128.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,de82161b6586ed690a1dfbd9d6e34139,2023-05-07,0,1.0,0.0,45.0,0.0
c81e728d9d4c2f636f067f89cc14862c,0796ad00c36e07e171aeea8b65057fa3,2022-08-14,0,1.0,0.0,110.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,8bdb4e9ff3f65cf8b9beadfff6fa28fa,2023-06-30,1,2.0,2.0,237.0,237.0
16a5cdae362b8d27a1d8f8c7b78b4330,9fafa622a1f0dbc2bee82d3ac129ea6f,2023-06-19,0,2.0,0.0,41.0,0.0
c81e728d9d4c2f636f067f89cc14862c,1cec786e41a51f75b5701511f995218b,2023-04-18,1,2.0,2.0,137.0,137.0
c81e728d9d4c2f636f067f89cc14862c,4e3d5c9fab3fc51a4857846fea3d2e57,2023-06-29,0,11.0,0.0,324.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,877996cf018bb84247377fc00ac9ec5d,2023-06-11,0,4.0,0.0,848.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,41b4a9b8eee848e2bb335d914128ddc4,2023-02-27,1,1.0,1.0,213.0,213.0
c81e728d9d4c2f636f067f89cc14862c,7dd38bbf2b01bddc0a5bec20a4263c16,2023-06-03,0,14.0,0.0,722.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,c414a81a76886b53ba8397999ef8d01f,2023-02-08,0,2.0,0.0,561.0,0.0
c81e728d9d4c2f636f067f89cc14862c,45551f4c29881972ae5ed3666a5b1b8b,2023-05-20,0,1.0,0.0,136.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,9a3e6ab0f0e9396f7af956fe6e45b407,2022-10-14,0,1.0,0.0,21.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,f26a7266746690b16a77b3073651d75d,2023-06-08,0,1.0,0.0,251.0,0.0
c81e728d9d4c2f636f067f89cc14862c,2e463fcb1369be4d5dfbe87e04f60df2,2022-08-13,1,19.0,19.0,1935.0,1935.0
c81e728d9d4c2f636f067f89cc14862c,dcf79f9ef54983fa6ad2f03045a727a8,2023-04-16,1,1.0,1.0,164.0,164.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,699dc7822b719137e8124b728ab45fa3,2023-06-23,1,1.0,1.0,225.0,225.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,f165b731ecfaac92a2f7ba92d07ccdaa,2023-05-11,0,6.0,0.0,1536.0,0.0
42a0e188f5033bc65bf8d78622277c4e,5d43d07a3e984bf50ff672395d1bd794,2022-10-11,0,0.0,0.0,230.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,b948aa07167c9acb17487657e96870e5,2022-12-30,0,10.0,0.0,2865.0,0.0
42a0e188f5033bc65bf8d78622277c4e,a3b69c7995fff344767f17d98edc9a2c,2023-03-04,1,3.0,3.0,595.0,595.0
42a0e188f5033bc65bf8d78622277c4e,3affcbb957032e3cd1c0c3f8526e5de8,2022-08-10,0,3.0,0.0,699.0,0.0
c81e728d9d4c2f636f067f89cc14862c,1b1f4205ab5d9b437c143fc6d7e18c80,2022-10-25,1,4.0,4.0,440.0,440.0
1ecfb463472ec9115b10c292ef8bc986,66a5198a8d1afbef4821b8cebf7f794d,2023-02-16,0,2.0,0.0,36.0,0.0
c81e728d9d4c2f636f067f89cc14862c,35d78b8cd6ce34df726237ceaa51f8c7,2023-01-19,0,3.0,0.0,1152.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,d22bb534b7964c0cafab6aab1995f000,2023-03-27,1,1.0,1.0,52.0,52.0
1ecfb463472ec9115b10c292ef8bc986,e3b5eea8d7ddd16629d485381ac22346,2023-04-18,0,4.0,0.0,98.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,8baeffd6d41bf42bce9ae4efea0e6ae2,2022-08-26,0,1.0,0.0,148.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,dcf79f9ef54983fa6ad2f03045a727a8,2023-02-16,1,1.0,1.0,227.0,227.0
c81e728d9d4c2f636f067f89cc14862c,20d9b4bfd4b672f61d87f420856aac5d,2023-03-17,1,39.0,39.0,1678.0,1678.0
f7e6c85504ce6e82442c770f7c8606f0,e6449990bb6a761a964e58dd95f7a479,2023-02-04,0,2.0,0.0,210.0,0.0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,525054066e1d6e94a6ad56078f4b212d,2022-12-04,0,4.0,0.0,426.0,0.0
c81e728d9d4c2f636f067f89cc14862c,94126c3b192352d3da494487f5370e7d,2023-06-21,0,4.0,0.0,383.0,0.0
bd470ca955d9497bbcb808e59952fffc,b26ff8347bfe16de1873590500ce1df8,2022-10-03,1,4.0,4.0,91.0,91.0
16a5cdae362b8d27a1d8f8c7b78b4330,194585b5215aea447389c5fefca09c61,2022-10-18,0,2.0,0.0,201.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,a009bbe9d3eead239b8a3ebf22e32d89,2023-07-04,1,1.0,1.0,272.0,272.0
16a5cdae362b8d27a1d8f8c7b78b4330,95882d7d38042013a64025587ffaabd0,2022-09-04,1,0.0,0.0,54.0,54.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,b948aa07167c9acb17487657e96870e5,2022-10-27,0,3.0,0.0,941.0,0.0
16a5cdae362b8d27a1d8f8c7b78b4330,2e463fcb1369be4d5dfbe87e04f60df2,2023-04-02,1,17.0,17.0,1877.0,1877.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,9f2ee48f84d8538e00c6782d3efa5a7b,2022-12-23,0,4.0,0.0,105.0,0.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d8d7dd92187624a7afc4714bae876802,2023-05-19,1,1.0,1.0,144.0,144.0
42a0e188f5033bc65bf8d78622277c4e,8b6d47ed609b1f6651a79cb6210b63f8,2022-10-02,1,1.0,1.0,81.0,81.0
c81e728d9d4c2f636f067f89cc14862c,90252502ab29331e94fd3113f11c58e0,2022-10-31,0,10.0,0.0,3631.0,0.0
c81e728d9d4c2f636f067f89cc14862c,4da0197677426a6acf47dab594c960ff,2023-02-18,1,8.0,8.0,2923.0,2923.0
42a0e188f5033bc65bf8d78622277c4e,9d4d76311ae2c0cbc4b1eb53c447bed7,2022-09-20,0,6.0,0.0,289.0,0.0
f7e6c85504ce6e82442c770f7c8606f0,fe5d18ae6650335830e4c1dbd9e6ddb9,2022-11-23,1,3.0,3.0,255.0,255.0
c81e728d9d4c2f636f067f89cc14862c,6e5d274636cdf86dabee3f8658794d54,2023-05-29,1,2.0,2.0,85.0,85.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,11e6eda3c45e0e17437074dad5842a08,2023-04-22,0,0.0,0.0,41.0,0.0
42a0e188f5033bc65bf8d78622277c4e,82704fa1c2dbdb928bf4eed0667260dd,2023-05-19,1,15.0,15.0,1472.0,1472.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,efe0522512ae92bff7f12e5d5c93e8d9,2022-09-24,1,1.0,1.0,28.0,28.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5d560ea997068115892d2f0bd7cf91c3,2023-04-08,1,9.0,9.0,1363.0,1363.0
