year,day,weekday,date,calday,holiday,covid
2021,14,2,14.12.2021,20211214,0,0
2021,15,3,15.12.2021,20211215,0,0
2021,16,4,16.12.2021,20211216,0,0
2021,17,5,17.12.2021,20211217,0,0
2021,18,6,18.12.2021,20211218,1,0
2021,19,7,19.12.2021,20211219,1,0
2021,20,1,20.12.2021,20211220,0,0
2021,21,2,21.12.2021,20211221,0,0
2021,22,3,22.12.2021,20211222,0,0
2021,23,4,23.12.2021,20211223,0,0
2021,24,5,24.12.2021,20211224,0,0
2021,25,6,25.12.2021,20211225,1,0
2021,26,7,26.12.2021,20211226,1,0
2021,27,1,27.12.2021,20211227,0,0
2021,28,2,28.12.2021,20211228,0,0
2021,29,3,29.12.2021,20211229,0,0
2021,30,4,30.12.2021,20211230,0,0
2021,31,5,31.12.2021,20211231,1,0
2022,1,6,01.01.2022,20220101,1,0
2022,2,7,02.01.2022,20220102,1,0
2022,3,1,03.01.2022,20220103,1,0
2022,4,2,04.01.2022,20220104,1,0
2022,5,3,05.01.2022,20220105,1,0
2022,6,4,06.01.2022,20220106,1,0
2022,7,5,07.01.2022,20220107,1,0
2022,8,6,08.01.2022,20220108,1,0
2022,9,7,09.01.2022,20220109,1,0
2022,10,1,10.01.2022,20220110,0,0
2022,11,2,11.01.2022,20220111,0,0
2022,12,3,12.01.2022,20220112,0,0
2022,13,4,13.01.2022,20220113,0,0
2022,14,5,14.01.2022,20220114,0,0
2022,15,6,15.01.2022,20220115,1,0
2022,16,7,16.01.2022,20220116,1,0
2022,17,1,17.01.2022,20220117,0,0
2022,18,2,18.01.2022,20220118,0,0
2022,19,3,19.01.2022,20220119,0,0
2022,20,4,20.01.2022,20220120,0,0
2022,21,5,21.01.2022,20220121,0,0
2022,22,6,22.01.2022,20220122,1,0
2022,23,7,23.01.2022,20220123,1,0
2022,24,1,24.01.2022,20220124,0,0
2022,25,2,25.01.2022,20220125,0,0
2022,26,3,26.01.2022,20220126,0,0
2022,27,4,27.01.2022,20220127,0,0
2022,28,5,28.01.2022,20220128,0,0
2022,29,6,29.01.2022,20220129,1,0
2022,30,7,30.01.2022,20220130,1,0
2022,31,1,31.01.2022,20220131,0,0
2022,1,2,01.02.2022,20220201,0,0
2022,2,3,02.02.2022,20220202,0,0
2022,3,4,03.02.2022,20220203,0,0
2022,4,5,04.02.2022,20220204,0,0
2022,5,6,05.02.2022,20220205,1,0
2022,6,7,06.02.2022,20220206,1,0
2022,7,1,07.02.2022,20220207,0,0
2022,8,2,08.02.2022,20220208,0,0
2022,9,3,09.02.2022,20220209,0,0
2022,10,4,10.02.2022,20220210,0,0
2022,11,5,11.02.2022,20220211,0,0
2022,12,6,12.02.2022,20220212,1,0
2022,13,7,13.02.2022,20220213,1,0
2022,14,1,14.02.2022,20220214,0,0
2022,15,2,15.02.2022,20220215,0,0
2022,16,3,16.02.2022,20220216,0,0
2022,17,4,17.02.2022,20220217,0,0
2022,18,5,18.02.2022,20220218,0,0
2022,19,6,19.02.2022,20220219,1,0
2022,20,7,20.02.2022,20220220,1,0
2022,21,1,21.02.2022,20220221,0,0
2022,22,2,22.02.2022,20220222,0,0
2022,23,3,23.02.2022,20220223,1,0
2022,24,4,24.02.2022,20220224,0,0
2022,25,5,25.02.2022,20220225,0,0
2022,26,6,26.02.2022,20220226,1,0
2022,27,7,27.02.2022,20220227,1,0
2022,28,1,28.02.2022,20220228,0,0
2022,1,2,01.03.2022,20220301,0,0
2022,2,3,02.03.2022,20220302,0,0
2022,3,4,03.03.2022,20220303,0,0
2022,4,5,04.03.2022,20220304,0,0
2022,5,6,05.03.2022,20220305,1,0
2022,6,7,06.03.2022,20220306,1,0
2022,7,1,07.03.2022,20220307,1,0
2022,8,2,08.03.2022,20220308,1,0
2022,9,3,09.03.2022,20220309,0,0
2022,10,4,10.03.2022,20220310,0,0
2022,11,5,11.03.2022,20220311,0,0
2022,12,6,12.03.2022,20220312,1,0
2022,13,7,13.03.2022,20220313,1,0
2022,14,1,14.03.2022,20220314,0,0
2022,15,2,15.03.2022,20220315,0,0
2022,16,3,16.03.2022,20220316,0,0
2022,17,4,17.03.2022,20220317,0,0
2022,18,5,18.03.2022,20220318,0,0
2022,19,6,19.03.2022,20220319,1,0
2022,20,7,20.03.2022,20220320,1,0
2022,21,1,21.03.2022,20220321,0,0
2022,22,2,22.03.2022,20220322,0,0
2022,23,3,23.03.2022,20220323,0,0
2022,24,4,24.03.2022,20220324,0,0
2022,25,5,25.03.2022,20220325,0,0
2022,26,6,26.03.2022,20220326,1,0
2022,27,7,27.03.2022,20220327,1,0
2022,28,1,28.03.2022,20220328,0,0
2022,29,2,29.03.2022,20220329,0,0
2022,30,3,30.03.2022,20220330,0,0
2022,31,4,31.03.2022,20220331,0,0
2022,1,5,01.04.2022,20220401,0,0
2022,2,6,02.04.2022,20220402,1,0
2022,3,7,03.04.2022,20220403,1,0
2022,4,1,04.04.2022,20220404,0,0
2022,5,2,05.04.2022,20220405,0,0
2022,6,3,06.04.2022,20220406,0,0
2022,7,4,07.04.2022,20220407,0,0
2022,8,5,08.04.2022,20220408,0,0
2022,9,6,09.04.2022,20220409,1,0
2022,10,7,10.04.2022,20220410,1,0
2022,11,1,11.04.2022,20220411,0,0
2022,12,2,12.04.2022,20220412,0,0
2022,13,3,13.04.2022,20220413,0,0
2022,14,4,14.04.2022,20220414,0,0
2022,15,5,15.04.2022,20220415,0,0
2022,16,6,16.04.2022,20220416,1,0
2022,17,7,17.04.2022,20220417,1,0
2022,18,1,18.04.2022,20220418,0,0
2022,19,2,19.04.2022,20220419,0,0
2022,20,3,20.04.2022,20220420,0,0
2022,21,4,21.04.2022,20220421,0,0
2022,22,5,22.04.2022,20220422,0,0
2022,23,6,23.04.2022,20220423,1,0
2022,24,7,24.04.2022,20220424,1,0
2022,25,1,25.04.2022,20220425,0,0
2022,26,2,26.04.2022,20220426,0,0
2022,27,3,27.04.2022,20220427,0,0
2022,28,4,28.04.2022,20220428,0,0
2022,29,5,29.04.2022,20220429,0,0
2022,30,6,30.04.2022,20220430,1,0
2022,1,7,01.05.2022,20220501,1,0
2022,2,1,02.05.2022,20220502,1,0
2022,3,2,03.05.2022,20220503,1,0
2022,4,3,04.05.2022,20220504,0,0
2022,5,4,05.05.2022,20220505,0,0
2022,6,5,06.05.2022,20220506,0,0
2022,7,6,07.05.2022,20220507,1,0
2022,8,7,08.05.2022,20220508,1,0
2022,9,1,09.05.2022,20220509,1,0
2022,10,2,10.05.2022,20220510,1,0
2022,11,3,11.05.2022,20220511,0,0
2022,12,4,12.05.2022,20220512,0,0
2022,13,5,13.05.2022,20220513,0,0
2022,14,6,14.05.2022,20220514,1,0
2022,15,7,15.05.2022,20220515,1,0
2022,16,1,16.05.2022,20220516,0,0
2022,17,2,17.05.2022,20220517,0,0
2022,18,3,18.05.2022,20220518,0,0
2022,19,4,19.05.2022,20220519,0,0
2022,20,5,20.05.2022,20220520,0,0
2022,21,6,21.05.2022,20220521,1,0
2022,22,7,22.05.2022,20220522,1,0
2022,23,1,23.05.2022,20220523,0,0
2022,24,2,24.05.2022,20220524,0,0
2022,25,3,25.05.2022,20220525,0,0
2022,26,4,26.05.2022,20220526,0,0
2022,27,5,27.05.2022,20220527,0,0
2022,28,6,28.05.2022,20220528,1,0
2022,29,7,29.05.2022,20220529,1,0
2022,30,1,30.05.2022,20220530,0,0
2022,31,2,31.05.2022,20220531,0,0
2022,1,3,01.06.2022,20220601,0,0
2022,2,4,02.06.2022,20220602,0,0
2022,3,5,03.06.2022,20220603,0,0
2022,4,6,04.06.2022,20220604,1,0
2022,5,7,05.06.2022,20220605,1,0
2022,6,1,06.06.2022,20220606,0,0
2022,7,2,07.06.2022,20220607,0,0
2022,8,3,08.06.2022,20220608,0,0
2022,9,4,09.06.2022,20220609,0,0
2022,10,5,10.06.2022,20220610,0,0
2022,11,6,11.06.2022,20220611,1,0
2022,12,7,12.06.2022,20220612,1,0
2022,13,1,13.06.2022,20220613,1,0
2022,14,2,14.06.2022,20220614,0,0
2022,15,3,15.06.2022,20220615,0,0
2022,16,4,16.06.2022,20220616,0,0
2022,17,5,17.06.2022,20220617,0,0
2022,18,6,18.06.2022,20220618,1,0
2022,19,7,19.06.2022,20220619,1,0
2022,20,1,20.06.2022,20220620,0,0
2022,21,2,21.06.2022,20220621,0,0
2022,22,3,22.06.2022,20220622,0,0
2022,23,4,23.06.2022,20220623,0,0
2022,24,5,24.06.2022,20220624,0,0
2022,25,6,25.06.2022,20220625,1,0
2022,26,7,26.06.2022,20220626,1,0
2022,27,1,27.06.2022,20220627,0,0
2022,28,2,28.06.2022,20220628,0,0
2022,29,3,29.06.2022,20220629,0,0
2022,30,4,30.06.2022,20220630,0,0
2022,1,5,01.07.2022,20220701,0,0
2022,2,6,02.07.2022,20220702,1,0
2022,3,7,03.07.2022,20220703,1,0
2022,4,1,04.07.2022,20220704,0,0
2022,5,2,05.07.2022,20220705,0,0
2022,6,3,06.07.2022,20220706,0,0
2022,7,4,07.07.2022,20220707,0,0
2022,8,5,08.07.2022,20220708,0,0
2022,9,6,09.07.2022,20220709,1,0
2022,10,7,10.07.2022,20220710,1,0
2022,11,1,11.07.2022,20220711,0,0
2022,12,2,12.07.2022,20220712,0,0
2022,13,3,13.07.2022,20220713,0,0
2022,14,4,14.07.2022,20220714,0,0
2022,15,5,15.07.2022,20220715,0,0
2022,16,6,16.07.2022,20220716,1,0
2022,17,7,17.07.2022,20220717,1,0
2022,18,1,18.07.2022,20220718,0,0
2022,19,2,19.07.2022,20220719,0,0
2022,20,3,20.07.2022,20220720,0,0
2022,21,4,21.07.2022,20220721,0,0
2022,22,5,22.07.2022,20220722,0,0
2022,23,6,23.07.2022,20220723,1,0
2022,24,7,24.07.2022,20220724,1,0
2022,25,1,25.07.2022,20220725,0,0
2022,26,2,26.07.2022,20220726,0,0
2022,27,3,27.07.2022,20220727,0,0
2022,28,4,28.07.2022,20220728,0,0
2022,29,5,29.07.2022,20220729,0,0
2022,30,6,30.07.2022,20220730,1,0
2022,31,7,31.07.2022,20220731,1,0
2022,1,1,01.08.2022,20220801,0,0
2022,2,2,02.08.2022,20220802,0,0
2022,3,3,03.08.2022,20220803,0,0
2022,4,4,04.08.2022,20220804,0,0
2022,5,5,05.08.2022,20220805,0,0
2022,6,6,06.08.2022,20220806,1,0
2022,7,7,07.08.2022,20220807,1,0
2022,8,1,08.08.2022,20220808,0,0
2022,9,2,09.08.2022,20220809,0,0
2022,10,3,10.08.2022,20220810,0,0
2022,11,4,11.08.2022,20220811,0,0
2022,12,5,12.08.2022,20220812,0,0
2022,13,6,13.08.2022,20220813,1,0
2022,14,7,14.08.2022,20220814,1,0
2022,15,1,15.08.2022,20220815,0,0
2022,16,2,16.08.2022,20220816,0,0
2022,17,3,17.08.2022,20220817,0,0
2022,18,4,18.08.2022,20220818,0,0
2022,19,5,19.08.2022,20220819,0,0
2022,20,6,20.08.2022,20220820,1,0
2022,21,7,21.08.2022,20220821,1,0
2022,22,1,22.08.2022,20220822,0,0
2022,23,2,23.08.2022,20220823,0,0
2022,24,3,24.08.2022,20220824,0,0
2022,25,4,25.08.2022,20220825,0,0
2022,26,5,26.08.2022,20220826,0,0
2022,27,6,27.08.2022,20220827,1,0
2022,28,7,28.08.2022,20220828,1,0
2022,29,1,29.08.2022,20220829,0,0
2022,30,2,30.08.2022,20220830,0,0
2022,31,3,31.08.2022,20220831,0,0
2022,1,4,01.09.2022,20220901,0,0
2022,2,5,02.09.2022,20220902,0,0
2022,3,6,03.09.2022,20220903,1,0
2022,4,7,04.09.2022,20220904,1,0
2022,5,1,05.09.2022,20220905,0,0
2022,6,2,06.09.2022,20220906,0,0
2022,7,3,07.09.2022,20220907,0,0
2022,8,4,08.09.2022,20220908,0,0
2022,9,5,09.09.2022,20220909,0,0
2022,10,6,10.09.2022,20220910,1,0
2022,11,7,11.09.2022,20220911,1,0
2022,12,1,12.09.2022,20220912,0,0
2022,13,2,13.09.2022,20220913,0,0
2022,14,3,14.09.2022,20220914,0,0
2022,15,4,15.09.2022,20220915,0,0
2022,16,5,16.09.2022,20220916,0,0
2022,17,6,17.09.2022,20220917,1,0
2022,18,7,18.09.2022,20220918,1,0
2022,19,1,19.09.2022,20220919,0,0
2022,20,2,20.09.2022,20220920,0,0
2022,21,3,21.09.2022,20220921,0,0
2022,22,4,22.09.2022,20220922,0,0
2022,23,5,23.09.2022,20220923,0,0
2022,24,6,24.09.2022,20220924,1,0
2022,25,7,25.09.2022,20220925,1,0
2022,26,1,26.09.2022,20220926,0,0
2022,27,2,27.09.2022,20220927,0,0
2022,28,3,28.09.2022,20220928,0,0
2022,29,4,29.09.2022,20220929,0,0
2022,30,5,30.09.2022,20220930,0,0
2022,1,6,01.10.2022,20221001,1,0
2022,2,7,02.10.2022,20221002,1,0
2022,3,1,03.10.2022,20221003,0,0
2022,4,2,04.10.2022,20221004,0,0
2022,5,3,05.10.2022,20221005,0,0
2022,6,4,06.10.2022,20221006,0,0
2022,7,5,07.10.2022,20221007,0,0
2022,8,6,08.10.2022,20221008,1,0
2022,9,7,09.10.2022,20221009,1,0
2022,10,1,10.10.2022,20221010,0,0
2022,11,2,11.10.2022,20221011,0,0
2022,12,3,12.10.2022,20221012,0,0
2022,13,4,13.10.2022,20221013,0,0
2022,14,5,14.10.2022,20221014,0,0
2022,15,6,15.10.2022,20221015,1,0
2022,16,7,16.10.2022,20221016,1,0
2022,17,1,17.10.2022,20221017,0,0
2022,18,2,18.10.2022,20221018,0,0
2022,19,3,19.10.2022,20221019,0,0
2022,20,4,20.10.2022,20221020,0,0
2022,21,5,21.10.2022,20221021,0,0
2022,22,6,22.10.2022,20221022,1,0
2022,23,7,23.10.2022,20221023,1,0
2022,24,1,24.10.2022,20221024,0,0
2022,25,2,25.10.2022,20221025,0,0
2022,26,3,26.10.2022,20221026,0,0
2022,27,4,27.10.2022,20221027,0,0
2022,28,5,28.10.2022,20221028,0,0
2022,29,6,29.10.2022,20221029,1,0
2022,30,7,30.10.2022,20221030,1,0
2022,31,1,31.10.2022,20221031,0,0
2022,1,2,01.11.2022,20221101,0,0
2022,2,3,02.11.2022,20221102,0,0
2022,3,4,03.11.2022,20221103,0,0
2022,4,5,04.11.2022,20221104,0,0
2022,5,6,05.11.2022,20221105,1,0
2022,6,7,06.11.2022,20221106,1,0
2022,7,1,07.11.2022,20221107,0,0
2022,8,2,08.11.2022,20221108,0,0
2022,9,3,09.11.2022,20221109,0,0
2022,10,4,10.11.2022,20221110,0,0
2022,11,5,11.11.2022,20221111,0,0
2022,12,6,12.11.2022,20221112,1,0
2022,13,7,13.11.2022,20221113,1,0
2022,14,1,14.11.2022,20221114,0,0
2022,15,2,15.11.2022,20221115,0,0
2022,16,3,16.11.2022,20221116,0,0
2022,17,4,17.11.2022,20221117,0,0
2022,18,5,18.11.2022,20221118,0,0
2022,19,6,19.11.2022,20221119,1,0
2022,20,7,20.11.2022,20221120,1,0
2022,21,1,21.11.2022,20221121,0,0
2022,22,2,22.11.2022,20221122,0,0
2022,23,3,23.11.2022,20221123,0,0
2022,24,4,24.11.2022,20221124,0,0
2022,25,5,25.11.2022,20221125,0,0
2022,26,6,26.11.2022,20221126,1,0
2022,27,7,27.11.2022,20221127,1,0
2022,28,1,28.11.2022,20221128,0,0
2022,29,2,29.11.2022,20221129,0,0
2022,30,3,30.11.2022,20221130,0,0
2022,1,4,01.12.2022,20221201,0,0
2022,2,5,02.12.2022,20221202,0,0
2022,3,6,03.12.2022,20221203,1,0
2022,4,7,04.12.2022,20221204,1,0
2022,5,1,05.12.2022,20221205,0,0
2022,6,2,06.12.2022,20221206,0,0
2022,7,3,07.12.2022,20221207,0,0
2022,8,4,08.12.2022,20221208,0,0
2022,9,5,09.12.2022,20221209,0,0
2022,10,6,10.12.2022,20221210,1,0
2022,11,7,11.12.2022,20221211,1,0
2022,12,1,12.12.2022,20221212,0,0
2022,13,2,13.12.2022,20221213,0,0
2022,14,3,14.12.2022,20221214,0,0
2022,15,4,15.12.2022,20221215,0,0
2022,16,5,16.12.2022,20221216,0,0
2022,17,6,17.12.2022,20221217,1,0
2022,18,7,18.12.2022,20221218,1,0
2022,19,1,19.12.2022,20221219,0,0
2022,20,2,20.12.2022,20221220,0,0
2022,21,3,21.12.2022,20221221,0,0
2022,22,4,22.12.2022,20221222,0,0
2022,23,5,23.12.2022,20221223,0,0
2022,24,6,24.12.2022,20221224,1,0
2022,25,7,25.12.2022,20221225,1,0
2022,26,1,26.12.2022,20221226,0,0
2022,27,2,27.12.2022,20221227,0,0
2022,28,3,28.12.2022,20221228,0,0
2022,29,4,29.12.2022,20221229,0,0
2022,30,5,30.12.2022,20221230,0,0
2022,31,6,31.12.2022,20221231,1,0
2023,1,7,01.01.2023,20230101,1,0
2023,2,1,02.01.2023,20230102,1,0
2023,3,2,03.01.2023,20230103,1,0
2023,4,3,04.01.2023,20230104,1,0
2023,5,4,05.01.2023,20230105,1,0
2023,6,5,06.01.2023,20230106,1,0
2023,7,6,07.01.2023,20230107,1,0
2023,8,7,08.01.2023,20230108,1,0
2023,9,1,09.01.2023,20230109,0,0
2023,10,2,10.01.2023,20230110,0,0
2023,11,3,11.01.2023,20230111,0,0
2023,12,4,12.01.2023,20230112,0,0
2023,13,5,13.01.2023,20230113,0,0
2023,14,6,14.01.2023,20230114,1,0
2023,15,7,15.01.2023,20230115,1,0
2023,16,1,16.01.2023,20230116,0,0
2023,17,2,17.01.2023,20230117,0,0
2023,18,3,18.01.2023,20230118,0,0
2023,19,4,19.01.2023,20230119,0,0
2023,20,5,20.01.2023,20230120,0,0
2023,21,6,21.01.2023,20230121,1,0
2023,22,7,22.01.2023,20230122,1,0
2023,23,1,23.01.2023,20230123,0,0
2023,24,2,24.01.2023,20230124,0,0
2023,25,3,25.01.2023,20230125,0,0
2023,26,4,26.01.2023,20230126,0,0
2023,27,5,27.01.2023,20230127,0,0
2023,28,6,28.01.2023,20230128,1,0
2023,29,7,29.01.2023,20230129,1,0
2023,30,1,30.01.2023,20230130,0,0
2023,31,2,31.01.2023,20230131,0,0
2023,1,3,01.02.2023,20230201,0,0
2023,2,4,02.02.2023,20230202,0,0
2023,3,5,03.02.2023,20230203,0,0
2023,4,6,04.02.2023,20230204,1,0
2023,5,7,05.02.2023,20230205,1,0
2023,6,1,06.02.2023,20230206,0,0
2023,7,2,07.02.2023,20230207,0,0
2023,8,3,08.02.2023,20230208,0,0
2023,9,4,09.02.2023,20230209,0,0
2023,10,5,10.02.2023,20230210,0,0
2023,11,6,11.02.2023,20230211,1,0
2023,12,7,12.02.2023,20230212,1,0
2023,13,1,13.02.2023,20230213,0,0
2023,14,2,14.02.2023,20230214,0,0
2023,15,3,15.02.2023,20230215,0,0
2023,16,4,16.02.2023,20230216,0,0
2023,17,5,17.02.2023,20230217,0,0
2023,18,6,18.02.2023,20230218,1,0
2023,19,7,19.02.2023,20230219,1,0
2023,20,1,20.02.2023,20230220,0,0
2023,21,2,21.02.2023,20230221,0,0
2023,22,3,22.02.2023,20230222,0,0
2023,23,4,23.02.2023,20230223,1,0
2023,24,5,24.02.2023,20230224,1,0
2023,25,6,25.02.2023,20230225,1,0
2023,26,7,26.02.2023,20230226,1,0
2023,27,1,27.02.2023,20230227,0,0
2023,28,2,28.02.2023,20230228,0,0
2023,1,3,01.03.2023,20230301,0,0
2023,2,4,02.03.2023,20230302,0,0
2023,3,5,03.03.2023,20230303,0,0
2023,4,6,04.03.2023,20230304,1,0
2023,5,7,05.03.2023,20230305,1,0
2023,6,1,06.03.2023,20230306,0,0
2023,7,2,07.03.2023,20230307,0,0
2023,8,3,08.03.2023,20230308,1,0
2023,9,4,09.03.2023,20230309,0,0
2023,10,5,10.03.2023,20230310,0,0
2023,11,6,11.03.2023,20230311,1,0
2023,12,7,12.03.2023,20230312,1,0
2023,13,1,13.03.2023,20230313,0,0
2023,14,2,14.03.2023,20230314,0,0
2023,15,3,15.03.2023,20230315,0,0
2023,16,4,16.03.2023,20230316,0,0
2023,17,5,17.03.2023,20230317,0,0
2023,18,6,18.03.2023,20230318,1,0
2023,19,7,19.03.2023,20230319,1,0
2023,20,1,20.03.2023,20230320,0,0
2023,21,2,21.03.2023,20230321,0,0
2023,22,3,22.03.2023,20230322,0,0
2023,23,4,23.03.2023,20230323,0,0
2023,24,5,24.03.2023,20230324,0,0
2023,25,6,25.03.2023,20230325,1,0
2023,26,7,26.03.2023,20230326,1,0
2023,27,1,27.03.2023,20230327,0,0
2023,28,2,28.03.2023,20230328,0,0
2023,29,3,29.03.2023,20230329,0,0
2023,30,4,30.03.2023,20230330,0,0
2023,31,5,31.03.2023,20230331,0,0
2023,1,6,01.04.2023,20230401,1,0
2023,2,7,02.04.2023,20230402,1,0
2023,3,1,03.04.2023,20230403,0,0
2023,4,2,04.04.2023,20230404,0,0
2023,5,3,05.04.2023,20230405,0,0
2023,6,4,06.04.2023,20230406,0,0
2023,7,5,07.04.2023,20230407,0,0
2023,8,6,08.04.2023,20230408,1,0
2023,9,7,09.04.2023,20230409,1,0
2023,10,1,10.04.2023,20230410,0,0
2023,11,2,11.04.2023,20230411,0,0
2023,12,3,12.04.2023,20230412,0,0
2023,13,4,13.04.2023,20230413,0,0
2023,14,5,14.04.2023,20230414,0,0
2023,15,6,15.04.2023,20230415,1,0
2023,16,7,16.04.2023,20230416,1,0
2023,17,1,17.04.2023,20230417,0,0
2023,18,2,18.04.2023,20230418,0,0
2023,19,3,19.04.2023,20230419,0,0
2023,20,4,20.04.2023,20230420,0,0
2023,21,5,21.04.2023,20230421,0,0
2023,22,6,22.04.2023,20230422,1,0
2023,23,7,23.04.2023,20230423,1,0
2023,24,1,24.04.2023,20230424,0,0
2023,25,2,25.04.2023,20230425,0,0
2023,26,3,26.04.2023,20230426,0,0
2023,27,4,27.04.2023,20230427,0,0
2023,28,5,28.04.2023,20230428,0,0
2023,29,6,29.04.2023,20230429,1,0
2023,30,7,30.04.2023,20230430,1,0
2023,1,1,01.05.2023,20230501,1,0
2023,2,2,02.05.2023,20230502,0,0
2023,3,3,03.05.2023,20230503,0,0
2023,4,4,04.05.2023,20230504,0,0
2023,5,5,05.05.2023,20230505,0,0
2023,6,6,06.05.2023,20230506,1,0
2023,7,7,07.05.2023,20230507,1,0
2023,8,1,08.05.2023,20230508,1,0
2023,9,2,09.05.2023,20230509,1,0
2023,10,3,10.05.2023,20230510,0,0
2023,11,4,11.05.2023,20230511,0,0
2023,12,5,12.05.2023,20230512,0,0
2023,13,6,13.05.2023,20230513,1,0
2023,14,7,14.05.2023,20230514,1,0
2023,15,1,15.05.2023,20230515,0,0
2023,16,2,16.05.2023,20230516,0,0
2023,17,3,17.05.2023,20230517,0,0
2023,18,4,18.05.2023,20230518,0,0
2023,19,5,19.05.2023,20230519,0,0
2023,20,6,20.05.2023,20230520,1,0
2023,21,7,21.05.2023,20230521,1,0
2023,22,1,22.05.2023,20230522,0,0
2023,23,2,23.05.2023,20230523,0,0
2023,24,3,24.05.2023,20230524,0,0
2023,25,4,25.05.2023,20230525,0,0
2023,26,5,26.05.2023,20230526,0,0
2023,27,6,27.05.2023,20230527,1,0
2023,28,7,28.05.2023,20230528,1,0
2023,29,1,29.05.2023,20230529,0,0
2023,30,2,30.05.2023,20230530,0,0
2023,31,3,31.05.2023,20230531,0,0
2023,1,4,01.06.2023,20230601,0,0
2023,2,5,02.06.2023,20230602,0,0
2023,3,6,03.06.2023,20230603,1,0
2023,4,7,04.06.2023,20230604,1,0
2023,5,1,05.06.2023,20230605,0,0
2023,6,2,06.06.2023,20230606,0,0
2023,7,3,07.06.2023,20230607,0,0
2023,8,4,08.06.2023,20230608,0,0
2023,9,5,09.06.2023,20230609,0,0
2023,10,6,10.06.2023,20230610,1,0
2023,11,7,11.06.2023,20230611,1,0
2023,12,1,12.06.2023,20230612,1,0
2023,13,2,13.06.2023,20230613,0,0
2023,14,3,14.06.2023,20230614,0,0
2023,15,4,15.06.2023,20230615,0,0
2023,16,5,16.06.2023,20230616,0,0
2023,17,6,17.06.2023,20230617,1,0
2023,18,7,18.06.2023,20230618,1,0
2023,19,1,19.06.2023,20230619,0,0
2023,20,2,20.06.2023,20230620,0,0
2023,21,3,21.06.2023,20230621,0,0
2023,22,4,22.06.2023,20230622,0,0
2023,23,5,23.06.2023,20230623,0,0
2023,24,6,24.06.2023,20230624,1,0
2023,25,7,25.06.2023,20230625,1,0
2023,26,1,26.06.2023,20230626,0,0
2023,27,2,27.06.2023,20230627,0,0
2023,28,3,28.06.2023,20230628,0,0
2023,29,4,29.06.2023,20230629,0,0
2023,30,5,30.06.2023,20230630,0,0
2023,1,6,01.07.2023,20230701,1,0
2023,2,7,02.07.2023,20230702,1,0
2023,3,1,03.07.2023,20230703,0,0
2023,4,2,04.07.2023,20230704,0,0
2023,5,3,05.07.2023,20230705,0,0
2023,6,4,06.07.2023,20230706,0,0
2023,7,5,07.07.2023,20230707,0,0
2023,8,6,08.07.2023,20230708,1,0
2023,9,7,09.07.2023,20230709,1,0
2023,10,1,10.07.2023,20230710,0,0
2023,11,2,11.07.2023,20230711,0,0
2023,12,3,12.07.2023,20230712,0,0
2023,13,4,13.07.2023,20230713,0,0
2023,14,5,14.07.2023,20230714,0,0
2023,15,6,15.07.2023,20230715,1,0
2023,16,7,16.07.2023,20230716,1,0
2023,17,1,17.07.2023,20230717,0,0
2023,18,2,18.07.2023,20230718,0,0
2023,19,3,19.07.2023,20230719,0,0
2023,20,4,20.07.2023,20230720,0,0
2023,21,5,21.07.2023,20230721,0,0
2023,22,6,22.07.2023,20230722,1,0
2023,23,7,23.07.2023,20230723,1,0
2023,24,1,24.07.2023,20230724,0,0
2023,25,2,25.07.2023,20230725,0,0
2023,26,3,26.07.2023,20230726,0,0
2023,27,4,27.07.2023,20230727,0,0
2023,28,5,28.07.2023,20230728,0,0
2023,29,6,29.07.2023,20230729,1,0
2023,30,7,30.07.2023,20230730,1,0
2023,31,1,31.07.2023,20230731,0,0
2023,1,2,01.08.2023,20230801,0,0
2023,2,3,02.08.2023,20230802,0,0
2023,3,4,03.08.2023,20230803,0,0
2023,4,5,04.08.2023,20230804,0,0
2023,5,6,05.08.2023,20230805,1,0
2023,6,7,06.08.2023,20230806,1,0
2023,7,1,07.08.2023,20230807,0,0
2023,8,2,08.08.2023,20230808,0,0
2023,9,3,09.08.2023,20230809,0,0
2023,10,4,10.08.2023,20230810,0,0
2023,11,5,11.08.2023,20230811,0,0
2023,12,6,12.08.2023,20230812,1,0
2023,13,7,13.08.2023,20230813,1,0
2023,14,1,14.08.2023,20230814,0,0
2023,15,2,15.08.2023,20230815,0,0
2023,16,3,16.08.2023,20230816,0,0
2023,17,4,17.08.2023,20230817,0,0
2023,18,5,18.08.2023,20230818,0,0
2023,19,6,19.08.2023,20230819,1,0
2023,20,7,20.08.2023,20230820,1,0
2023,21,1,21.08.2023,20230821,0,0
2023,22,2,22.08.2023,20230822,0,0
2023,23,3,23.08.2023,20230823,0,0
2023,24,4,24.08.2023,20230824,0,0
2023,25,5,25.08.2023,20230825,0,0
2023,26,6,26.08.2023,20230826,1,0
2023,27,7,27.08.2023,20230827,1,0
2023,28,1,28.08.2023,20230828,0,0
2023,29,2,29.08.2023,20230829,0,0
2023,30,3,30.08.2023,20230830,0,0
2023,31,4,31.08.2023,20230831,0,0
2023,1,5,01.09.2023,20230901,0,0
2023,2,6,02.09.2023,20230902,1,0
2023,3,7,03.09.2023,20230903,1,0
2023,4,1,04.09.2023,20230904,0,0
2023,5,2,05.09.2023,20230905,0,0
2023,6,3,06.09.2023,20230906,0,0
2023,7,4,07.09.2023,20230907,0,0
2023,8,5,08.09.2023,20230908,0,0
2023,9,6,09.09.2023,20230909,1,0
